PA_ID,NAME,TYPE,TYPE_ABBR,IUCN,NRS_PA,GAZ_AREA,GIS_AREA,REPT_AREA,GAZ_DATE,LATEST_GAZ,STATE,AUTHORITY,DATASOURCE,GOVERNANCE,COMMENTS,ENVIRON,OVERLAP,X_COORD,Y_COORD,MGT_PLAN,RES_NUMBER,SHAPE_AREA,SHAPE_LEN
SA_1427,Unnamed (No.HA1427),Heritage Agreement,HA,III,Y,25.05381106,25.09084901,25.09084901,2/06/2008,2/06/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.79447713,-35.34616370,N,SA_1427,0.00002487864,0.02220597728
SA_1428,Unnamed (No.HA1428),Heritage Agreement,HA,III,Y,123.29942335,123.37455723,123.37455723,2/06/2008,2/06/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.77380960,-35.74477760,N,SA_1428,0.00012292998,0.10667911007
SA_1429,Unnamed (No.HA1429),Heritage Agreement,HA,III,Y,6.07631338,6.08738467,6.08738467,8/07/2008,8/07/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.92198442,-35.17417703,N,SA_1429,0.00000602333,0.01948299411
SA_143,Unnamed (No.HA143),Heritage Agreement,HA,III,Y,184.22270225,184.75619683,184.75619683,22/01/1988,22/01/1988,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.14443830,-34.56019778,N,SA_143,0.00018147397,0.08889484923
SA_1430,Unnamed (No.HA1430),Heritage Agreement,HA,III,Y,3.84038441,3.84835347,3.84835347,8/07/2008,8/07/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.66987787,-35.04143504,N,SA_1430,0.00000380177,0.01358086367
SA_1431,Unnamed (No.HA1431),Heritage Agreement,HA,III,Y,28.62521216,28.71170019,28.71170019,28/07/2008,28/07/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.52391444,-34.48048885,N,SA_1431,0.00002817557,0.02605961762
SA_1432,Unnamed (No.HA1432),Heritage Agreement,HA,III,Y,3.02302133,3.02923634,3.02923634,28/07/2008,28/07/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.71560990,-35.05165406,N,SA_1432,0.00000299294,0.00770257515
SA_1433,Unnamed (No.HA1433),Heritage Agreement,HA,III,Y,44.01142735,44.05738599,44.05738599,28/07/2008,28/07/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.17891850,-35.55119162,N,SA_1433,0.00004379426,0.04687933857
SA_1434,Unnamed (No.HA1434),Heritage Agreement,HA,III,Y,3.49014714,3.49879054,3.49879054,28/07/2008,28/07/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.93098391,-34.81819569,N,SA_1434,0.00000344722,0.00993932261
SA_1435,Unnamed (No.HA1435),Heritage Agreement,HA,III,Y,230.67668328,231.74513243,231.74513243,9/09/2008,9/09/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.63805294,-32.90754282,N,SA_1435,0.00022336847,0.07507211546
SA_1437,Unnamed (No.HA1437),Heritage Agreement,HA,III,Y,6.27511315,6.29610862,6.29610862,17/09/2008,17/09/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.50378771,-34.25524168,N,SA_1437,0.00000616225,0.01702855265
SA_1438,Unnamed (No.HA1438),Heritage Agreement,HA,III,Y,8.75066526,8.76699803,8.76699803,24/09/2008,24/09/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.91437970,-35.15248212,N,SA_1438,0.00000867254,0.01435134157
SA_1439,Unnamed (No.HA1439),Heritage Agreement,HA,III,Y,4.79405884,4.80539942,4.80539942,30/09/2008,30/09/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.88822990,-34.88116061,N,SA_1439,0.00000473813,0.01644656211
SA_144,Unnamed (No.HA144),Heritage Agreement,HA,III,Y,188.31343078,187.83762213,187.83762213,3/02/1988,3/02/1988,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.11455610,-36.91859214,N,SA_144,0.00018995469,0.06086985679
SA_1440,Unnamed (No.HA1440),Heritage Agreement,HA,III,Y,42.78977480,42.92076543,42.92076543,7/11/2008,7/11/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.26636923,-34.45356933,N,SA_1440,0.00004210576,0.03037172485
SA_1441,Unnamed (No.HA1441),Heritage Agreement,HA,III,Y,19.27088249,19.32603615,19.32603615,7/11/2008,7/11/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.89523837,-34.58349431,N,SA_1441,0.00001898820,0.01770029738
SA_1442,Unnamed (No.HA1442),Heritage Agreement,HA,III,Y,19.34469700,19.37558961,19.37558961,21/11/2008,21/11/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.32782215,-35.28790126,N,SA_1442,0.00001919816,0.01762192152
SA_1443,Unnamed (No.HA1443),Heritage Agreement,HA,III,Y,189.70799680,190.41613010,190.41613010,21/11/2008,21/11/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.95729817,-33.95203919,N,SA_1443,0.00018571250,0.06611747065
SA_1444,Unnamed (No.HA1444),Heritage Agreement,HA,III,Y,46.40296453,46.54392558,46.54392558,8/12/2008,8/12/2008,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.39852735,-34.47057012,N,SA_1444,0.00004566962,0.03751111495
SA_1445,Unnamed (No.HA1445),Heritage Agreement,HA,III,Y,6.21936440,6.23227014,6.23227014,5/02/2009,5/02/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.66638074,-35.04217590,N,SA_1445,0.00000615691,0.01863656425
SA_1446,Unnamed (No.HA1446),Heritage Agreement,HA,III,Y,157.88581107,158.27641887,158.27641887,5/02/2009,5/02/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.16187865,-34.81942066,N,SA_1446,0.00015594633,0.05805551306
SA_1447,Unnamed (No.HA1447),Heritage Agreement,HA,III,Y,28.74214327,28.76874847,28.76874847,5/02/2009,5/02/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.55077499,-35.60517248,N,SA_1447,0.00002861590,0.03270309669
SA_1448,Unnamed (No.HA1448),Heritage Agreement,HA,III,Y,148.58319381,149.13542525,149.13542525,4/05/2009,4/05/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.96153061,-33.96763259,N,SA_1448,0.00014547959,0.09509072205
SA_1449,Unnamed (No.HA1449),Heritage Agreement,HA,III,Y,65.21396581,65.48809067,65.48809067,14/05/2009,14/05/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.74200377,-33.50324386,N,SA_1449,0.00006354417,0.03854956159
SA_145,Unnamed (No.HA145),Heritage Agreement,HA,III,Y,212.13070512,212.24071477,212.24071477,4/02/1988,4/02/1988,SA,SA_DEWNR,SA_DEWNR,J,,T,1,136.76842925,-35.78784769,N,SA_145,0.00021159302,0.07281578816
SA_1450,Unnamed (No.HA1450),Heritage Agreement,HA,III,Y,25.54128636,25.55572454,25.55572454,10/06/2009,10/06/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.78768093,-35.76236683,N,SA_1450,0.00002546890,0.02838825429
SA_1451,Unnamed (No.HA1451),Heritage Agreement,HA,III,Y,29.10444524,29.19299807,29.19299807,18/06/2009,18/06/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.84306223,-34.46810363,N,SA_1451,0.00002864404,0.03732560015
SA_1452,Unnamed (No.HA1452),Heritage Agreement,HA,III,Y,2.11989719,2.12492202,2.12492202,18/06/2009,18/06/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.88693392,-34.87903620,N,SA_1452,0.00000209513,0.00744394134
SA_1453,Unnamed (No.HA1453),Heritage Agreement,HA,III,Y,107.65132918,107.91225434,107.91225434,18/06/2009,18/06/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.12259029,-34.84779139,N,SA_1453,0.00010635904,0.08434171539
SA_1454,Unnamed (No.HA1454),Heritage Agreement,HA,III,Y,10039.23766720,10072.67353906,10072.67353906,25/11/2010,25/11/2010,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.48609146,-34.26628492,N,SA_1454,0.00985978945,1.28191685090
SA_1455,Unnamed (No.HA1455),Heritage Agreement,HA,III,Y,156.06654082,156.21504982,156.21504982,21/07/2009,21/07/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.36911898,-35.59309831,N,SA_1455,0.00015536169,0.16006335391
SA_1456,Unnamed (No.HA1456),Heritage Agreement,HA,III,Y,20.07796804,20.10548701,20.10548701,29/07/2009,29/07/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.55671147,-35.39817696,N,SA_1456,0.00001994806,0.02963716758
SA_1457,Unnamed (No.HA1457),Heritage Agreement,HA,III,Y,15.77180499,15.67106886,15.67106886,24/08/2009,24/08/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.95334356,-38.04808536,N,SA_1457,0.00001608451,0.02173408174
SA_1458,Unnamed (No.HA1458),Heritage Agreement,HA,III,Y,36.29982399,36.33764280,36.33764280,24/08/2009,24/08/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.37697706,-35.55210676,N,SA_1458,0.00003612100,0.03446257874
SA_1459,Unnamed (No.HA1459),Heritage Agreement,HA,III,Y,5.31878218,5.32837186,5.32837186,14/08/2009,14/08/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.91774331,-35.18371329,N,SA_1459,0.00000527291,0.01045300955
SA_146,Unnamed (No.HA146),Heritage Agreement,HA,III,Y,143.90294965,143.98120414,143.98120414,4/02/1988,4/02/1988,SA,SA_DEWNR,SA_DEWNR,J,,T,1,136.77617033,-35.77293247,N,SA_146,0.00014351202,0.06853263730
SA_1460,Unnamed (No.HA1460),Heritage Agreement,HA,III,Y,117.14515496,117.26914412,117.26914412,1/10/2009,1/10/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.36561215,-35.54516658,N,SA_1460,0.00011656063,0.04694143423
SA_1461,Unnamed (No.HA1461),Heritage Agreement,HA,III,Y,5.86902151,5.87903194,5.87903194,30/09/2009,30/09/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,136.96592962,-35.23335142,N,SA_1461,0.00000582134,0.01018077361
SA_1462,Unnamed (No.HA1462),Heritage Agreement,HA,III,Y,3.39931863,3.41488241,3.41488241,12/10/2009,12/10/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.99791640,-33.00149824,N,SA_1462,0.00000329488,0.00873996749
SA_1463,Unnamed (No.HA1463),Heritage Agreement,HA,III,Y,33.96579742,34.03649192,34.03649192,12/10/2009,12/10/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.71555412,-35.03799320,N,SA_1463,0.00003362312,0.03349743122
SA_1464,Unnamed (No.HA1464),Heritage Agreement,HA,III,Y,630.54435956,632.64375453,632.64375453,12/10/2009,12/10/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.23038442,-34.27014390,N,SA_1464,0.00061930810,0.12611988203
SA_1466,Unnamed (No.HA1466),Heritage Agreement,HA,III,Y,6.26256340,6.27348726,6.27348726,9/11/2009,9/11/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.12949647,-35.21446574,N,SA_1466,0.00000621054,0.01162396464
SA_1467,Unnamed (No.HA1467),Heritage Agreement,HA,III,Y,25.70534201,25.77237113,25.77237113,31/12/2009,31/12/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.92285701,-34.74050866,N,SA_1467,0.00002536906,0.02515711895
SA_1469,Unnamed (No.HA1469),Heritage Agreement,HA,III,Y,125.64983440,126.12355927,126.12355927,10/02/2010,10/02/2010,SA,SA_DEWNR,SA_DEWNR,J,,T,1,136.56613675,-33.91971342,N,SA_1469,0.00012296227,0.07479800507
SA_147,Unnamed (No.HA147),Heritage Agreement,HA,III,Y,21.87599753,21.85078960,21.85078960,5/02/1988,5/02/1988,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.46123052,-36.44211247,N,SA_147,0.00002196265,0.02485227464
SA_1471,Unnamed (No.HA1471),Heritage Agreement,HA,III,Y,54.91215900,54.92935232,54.92935232,4/03/2010,4/03/2010,SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.71274998,-35.87119243,N,SA_1471,0.00005481714,0.03000277304
SA_1472,Unnamed (No.HA1472),Heritage Agreement,HA,III,Y,5.72591614,5.74428032,5.74428032,16/03/2010,16/03/2010,SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.47837562,-34.35283136,N,SA_1472,0.00000562855,0.01102619589
SA_1473,Unnamed (No.HA1473),Heritage Agreement,HA,III,Y,5.52351307,5.53104046,5.53104046,19/03/2010,19/03/2010,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.73407699,-35.40308640,N,SA_1473,0.00000548809,0.01341611672
SA_1474,Unnamed (No.HA1474),Heritage Agreement,HA,III,Y,10.41302620,10.45263734,10.45263734,19/03/2010,19/03/2010,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.60287287,-33.89153788,N,SA_1474,0.00001018738,0.01747234777
SA_1465,Unnamed (No.HA1465),Heritage Agreement,HA,III,Y,5.16495315,5.18197815,5.18197815,19/10/2009,19/10/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.47276131,-34.29113340,N,SA_1465,0.00000507393,0.02465009897
SA_1468,Unnamed (No.HA1468),Heritage Agreement,HA,III,Y,99.00154454,98.83046037,98.83046037,30/03/2009,30/03/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.92500417,-36.64767645,N,SA_1468,0.00009959749,0.11588950989
SA_1470,Unnamed (No.HA1470),Heritage Agreement,HA,III,Y,2.64283611,2.64923629,2.64923629,3/03/2010,3/03/2010,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.15977625,-34.84939402,N,SA_1470,0.00000261116,0.01211014615
SA_1475,Unnamed (No.HA1475),Heritage Agreement,HA,III,Y,6.89634121,6.90846192,6.90846192,19/08/2010,19/08/2010,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.84724894,-35.20709990,N,SA_1475,0.00000683848,0.01865834437
SA_1476,Unnamed (No.HA1476),Heritage Agreement,HA,III,Y,9.05117606,9.07916938,9.07916938,17/08/2010,17/08/2010,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.97692223,-34.43499137,N,SA_1476,0.00000890499,0.01559742717
SA_1477,Unnamed (No.HA1477),Heritage Agreement,HA,III,Y,72.97870665,73.24794542,73.24794542,10/09/2010,10/09/2010,SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.78428918,-33.98928023,N,SA_1477,0.00007146974,0.04424834508
SA_1478,Unnamed (No.HA1478),Heritage Agreement,HA,III,Y,27.91134636,27.95388981,27.95388981,13/10/2010,13/10/2010,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.65930603,-35.32338817,N,SA_1478,0.00002770970,0.04008572555
SA_1479,Unnamed (No.HA1479),Heritage Agreement,HA,III,Y,11.71794963,11.74637892,11.74637892,15/11/2010,15/11/2010,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.15994601,-34.84733529,N,SA_1479,0.00001157735,0.01500437482
SA_148,Unnamed (No.HA148),Heritage Agreement,HA,III,Y,2519.87315212,2525.68189730,2525.68189730,8/02/1988,8/02/1988,SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.65194470,-34.91538382,N,SA_148,0.00249134522,0.52035735161
SA_1480,Unnamed (No.HA1480),Heritage Agreement,HA,III,Y,5.78581518,5.80612409,5.80612409,02011116,02011116,SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.56860599,-34.13295902,N,SA_1480,0.00000567461,0.01075606434
SA_1481,Unnamed (No.HA1481),Heritage Agreement,HA,III,Y,45.57633977,45.45998437,45.45998437,26/11/2010,26/11/2010,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.28665517,-36.92512608,N,SA_1481,0.00004597562,0.08772031816
SA_1482,Unnamed (No.HA1482),Heritage Agreement,HA,III,Y,13.53514743,13.57167175,13.57167175,30/11/2010,30/11/2010,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.81037518,-34.68592347,N,SA_1482,0.00001335065,0.01484163083
SA_1483,Unnamed (No.HA1483),Heritage Agreement,HA,III,Y,518.80873808,521.12707191,521.12707191,23/12/2010,23/12/2010,SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.29314612,-33.15443721,N,SA_1483,0.00050365232,0.17877908215
SA_1484,Unnamed (No.HA1484),Heritage Agreement,HA,III,Y,30.98673719,31.06937140,31.06937140,6/01/2011,6/01/2011,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.16616938,-34.70499047,N,SA_1484,0.00003057023,0.03548737020
SA_1485,Unnamed (No.HA1485),Heritage Agreement,HA,III,Y,480.48868607,481.41592571,481.41592571,6/01/2011,6/01/2011,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.32626140,-35.11854970,N,SA_1485,0.00047603157,0.11817522133
SA_1486,Unnamed (No.HA1486),Heritage Agreement,HA,III,Y,37.55685392,37.67921844,37.67921844,3/02/2011,3/02/2011,SA,SA_DEWNR,SA_DEWNR,J,,T,1,136.05647904,-34.31961220,N,SA_1486,0.00003690613,0.03963818370
SA_1487,Unnamed (No.HA1487),Heritage Agreement,HA,III,Y,323.90820128,323.44949974,323.44949974,23/02/2011,23/02/2011,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.95289367,-36.53826817,N,SA_1487,0.00032550825,0.10893818228
SA_1488,Unnamed (No.HA1488),Heritage Agreement,HA,III,Y,70.98734349,71.17529888,71.17529888,21/01/2011,21/01/2011,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.17158499,-34.71541483,N,SA_1488,0.00007003984,0.04099071904
SA_1489,Unnamed (No.HA1489),Heritage Agreement,HA,III,Y,208.11904045,208.79381288,208.79381288,30/03/2011,30/03/2011,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.27414519,-34.32579262,N,SA_1489,0.00020451947,0.08311123795
SA_149,Unnamed (No.HA149),Heritage Agreement,HA,III,Y,1109.86073865,1113.10578169,1113.10578169,9/02/1988,9/02/1988,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.98195544,-34.54824775,N,SA_149,0.00109322815,0.39333781997
SA_1490,Unnamed (No.HA1490),Heritage Agreement,HA,III,Y,80.25536004,80.61249977,80.61249977,20/09/2013,20/09/2013,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.23774275,-33.19652537,N,SA_1490,0.00007794902,0.05346370104
SA_1491,Unnamed (No.HA1491),Heritage Agreement,HA,III,Y,0.80292760,0.80464443,0.80464443,30/03/2011,30/03/2011,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.75513648,-35.00661979,N,SA_1491,0.00000079457,0.00580292086
SA_1492,Unnamed (No.HA1492),Heritage Agreement,HA,III,Y,0.82421958,0.82617353,0.82617353,2/08/2013,2/08/2013,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.36041290,-34.87812737,N,SA_1492,0.00000081458,0.00440554570
SA_1493,Unnamed (No.HA1493),Heritage Agreement,HA,III,Y,1376.48978024,1379.87557067,1379.87557067,14/02/2012,14/02/2012,SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.62896814,-34.82593910,N,SA_1493,0.00135964589,0.16030802279
SA_1494,Unnamed (No.HA1494),Heritage Agreement,HA,III,Y,12.63533963,12.69344371,12.69344371,18/04/2012,18/04/2012,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.30279770,-32.96825606,N,SA_1494,0.00001224292,0.01614514486
SA_1495,Unnamed (No.HA1495),Heritage Agreement,HA,III,Y,531.62449148,533.48567991,533.48567991,17/02/2011,17/02/2011,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.49024606,-34.13974176,N,SA_1495,0.00052144249,0.09888951466
SA_1496,Unnamed (No.HA1496),Heritage Agreement,HA,III,Y,3.97017620,3.97720434,3.97720434,23/06/2011,23/06/2011,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.12438022,-35.20199199,N,SA_1496,0.00000393673,0.01226350206
SA_1497,Unnamed (No.HA1497),Heritage Agreement,HA,III,Y,150.25993798,149.81204280,149.81204280,30/03/2011,30/03/2011,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.19287275,-37.06311746,N,SA_1497,0.00015178139,0.05692979436
SA_372,Unnamed (No.HA372),Heritage Agreement,HA,III,Y,1315.32484848,1319.02410281,1319.02410281,14/06/1990,14/06/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.12992586,-34.61533252,N,SA_372,0.00129645771,0.28595657598
SA_374,Unnamed (No.HA374),Heritage Agreement,HA,III,Y,10.34792500,10.39383593,10.39383593,18/06/1990,18/06/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.24473313,-33.21611129,N,SA_374,0.00001005267,0.01305913413
SA_376,Unnamed (No.HA376),Heritage Agreement,HA,III,Y,630.70630466,632.59296963,632.59296963,22/06/1990,22/06/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.70735827,-34.50183007,N,SA_376,0.00062094305,0.09970299649
SA_381,Unnamed (No.HA381),Heritage Agreement,HA,III,Y,857.66522356,861.33854049,861.33854049,18/07/1990,18/07/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,136.77971615,-33.41358357,N,SA_381,0.00083492734,0.15852848889
SA_382,Unnamed (No.HA382),Heritage Agreement,HA,III,Y,69.00651991,69.18995794,69.18995794,18/07/1990,18/07/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.83530672,-34.70952133,N,SA_382,0.00006808189,0.05709358311
SA_383,Unnamed (No.HA383),Heritage Agreement,HA,III,Y,482.37604870,484.00744262,484.00744262,25/07/1990,25/07/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.04113615,-34.22924726,N,SA_383,0.00047357443,0.16719074149
SA_384,Unnamed (No.HA384),Heritage Agreement,HA,III,Y,29.07946350,29.12329457,29.12329457,31/07/1990,31/07/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.99669829,-35.33195471,N,SA_384,0.00002887200,0.02393865152
SA_385,Unnamed (No.HA385),Heritage Agreement,HA,III,Y,1767.16791333,1768.57673169,1768.57673169,3/08/1990,3/08/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.63786574,-35.66368066,N,SA_385,0.00176047353,0.18159024096
SA_386,Unnamed (No.HA386),Heritage Agreement,HA,III,Y,1394.81175390,1401.58532284,1401.58532284,9/08/1990,9/08/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,132.02490319,-31.81948532,N,SA_386,0.00133508585,0.21778517824
SA_387,Unnamed (No.HA387),Heritage Agreement,HA,III,Y,2354.37568991,2365.84408283,2365.84408283,4/09/1990,4/09/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,134.04973412,-32.01094273,N,SA_387,0.00225822197,0.34753103982
SA_388,Unnamed (No.HA388),Heritage Agreement,HA,III,Y,1064.73364760,1064.95554311,1064.95554311,5/09/1990,5/09/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.31712256,-35.91444259,N,SA_388,0.00106334500,0.22787780049
SA_389,Unnamed (No.HA389),Heritage Agreement,HA,III,Y,76.08063297,76.24500299,76.24500299,6/09/1990,6/09/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.49705283,-34.99496419,N,SA_389,0.00007527999,0.03490105264
SA_39,Unnamed (No.HA39),Heritage Agreement,HA,III,Y,11.18343865,11.19614858,11.19614858,22/08/1983,22/08/1983,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.76424310,-35.50691343,N,SA_39,0.00001112318,0.01706185863
SA_390,Unnamed (No.HA390),Heritage Agreement,HA,III,Y,283.23189321,284.51290598,284.51290598,10/09/1990,10/09/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,134.98377719,-33.08862921,N,SA_390,0.00027477998,0.11901339985
SA_391,Unnamed (No.HA391),Heritage Agreement,HA,III,Y,132.81564488,133.08937209,133.08937209,11/09/1990,11/09/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.89265991,-35.04901704,N,SA_391,0.00013149054,0.19914683877
SA_392,Unnamed (No.HA392),Heritage Agreement,HA,III,Y,142.66872072,142.78505107,142.78505107,18/09/1990,18/09/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,137.37350204,-35.65272576,N,SA_392,0.00014210645,0.05542180845
SA_394,Unnamed (No.HA394),Heritage Agreement,HA,III,Y,180.34101861,180.64425384,180.64425384,24/09/1990,24/09/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.09312936,-35.24420721,N,SA_394,0.00017889229,0.10249156516
SA_395,Unnamed (No.HA395),Heritage Agreement,HA,III,Y,37.33392367,37.44881568,37.44881568,25/09/1990,25/09/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.47874107,-34.44361222,N,SA_395,0.00003673359,0.02907061636
SA_396,Unnamed (No.HA396),Heritage Agreement,HA,III,Y,3.60622262,3.61397430,3.61397430,25/09/1990,25/09/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.69927774,-35.00135937,N,SA_396,0.00000356852,0.00960837545
SA_398,Unnamed (No.HA398),Heritage Agreement,HA,III,Y,119.61280525,119.86470907,119.86470907,13/05/2009,13/05/2009,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.44045798,-35.02679689,N,SA_398,0.00011839543,0.05278423920
SA_399,Unnamed (No.HA399),Heritage Agreement,HA,III,Y,1.40012720,1.40305798,1.40305798,27/09/1990,27/09/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.74232076,-35.03195664,N,SA_399,0.00000138592,0.00494373617
SA_4,Unnamed (No.HA4),Heritage Agreement,HA,III,Y,49.65248316,49.70646652,49.70646652,23/08/1982,23/08/1982,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.28876310,-35.53143909,N,SA_4,0.00004939769,0.03639750517
SA_40,Unnamed (No.HA40),Heritage Agreement,HA,III,Y,5.23832218,5.26040813,5.26040813,23/08/1983,23/08/1983,SA,SA_DEWNR,SA_DEWNR,J,,T,1,138.29384569,-33.48773142,N,SA_40,0.00000510333,0.00958743656
SA_400,Unnamed (No.HA400),Heritage Agreement,HA,III,Y,68.19654589,68.33716258,68.33716258,28/09/1990,28/09/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,139.53145902,-35.04835136,N,SA_400,0.00006751560,0.03781468707
SA_401,Unnamed (No.HA401),Heritage Agreement,HA,III,Y,30.55709056,30.60349402,30.60349402,28/09/1990,28/09/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.01774896,-35.32678252,N,SA_401,0.00003033754,0.03279788983
SA_402,Unnamed (No.HA402),Heritage Agreement,HA,III,Y,100.35897789,100.67741397,100.67741397,28/09/1990,28/09/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.27035258,-34.37888792,N,SA_402,0.00009867981,0.06640784552
SA_403,Unnamed (No.HA403),Heritage Agreement,HA,III,Y,314.47163309,315.49380181,315.49380181,2/10/1990,2/10/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.21114309,-34.32406995,N,SA_403,0.00030903476,0.09998825700
SA_404,Unnamed (No.HA404),Heritage Agreement,HA,III,Y,123.43806259,123.06819783,123.06819783,2/10/1990,2/10/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,140.01468690,-37.06723826,N,SA_404,0.00012469219,0.09275612437
SA_405,Unnamed (No.HA405),Heritage Agreement,HA,III,Y,40.55765110,40.67666528,40.67666528,2/10/1990,2/10/1990,SA,SA_DEWNR,SA_DEWNR,J,,T,1,135.67225412,-34.53756408,N,SA_405,0.00003994398,0.03507041283
